scientificName,date,decimalLatitude,decimalLongitude,dataset_id
Codium fragile,2022,44.44942296,-63.713577,0a0bdf56-fe37-47ec-9cd7-182cc6f21281
Codium fragile,2023,47.2031066,-55.42054889,10651660-6209-4b30-ae47-8fae2dc4fc17
Codium fragile,2022,44.69,-62.969,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.474,-63.586,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.688,-65.179,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.767,-62.723,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.538,-64.016,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.238,-64.276,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.449,-63.714,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.317,-64.174,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.795398,-64.888,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2023,46.96279915,-60.44584855,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.429,-64.13,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.429,-64.13,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.939,-62.053,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.445,-64.143,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.548,-64.197,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.892,-62.195,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.399,-64.207,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.5336,-64.013,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.742,-64.97,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.8449,-64.806,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.477,-63.771,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.687,-62.847,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.475,-64.138,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,45.254,-61.04,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.513,-64.215,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.592,-64.058,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.456,-63.662,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.782,-62.622,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.815,-64.845,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.907,-64.778,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.503,-64.268,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,44.477,-63.548,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2022,43.7868,-64.9083,45eb51c1-053a-4306-83c8-c837b6526c13
Codium fragile,2021,47.72264,-53.95932,9d4650f0-dce2-4ad7-9dba-ae0a6ad378d3
Codium fragile,2021,47.72255,-53.95885,9d4650f0-dce2-4ad7-9dba-ae0a6ad378d3
Codium fragile,2021,47.197067,-55.077617,9d4650f0-dce2-4ad7-9dba-ae0a6ad378d3
Codium fragile,2022,47.72264,-53.95932,9d4650f0-dce2-4ad7-9dba-ae0a6ad378d3
Codium fragile,2021,44.83318,-62.45208,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.3615,-64.333,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.357,-61.142,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.346,-60.99,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.346,-60.99,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.346,-60.99,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.313,-60.968,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2022,45.313,-60.968,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.6451,-63.5681,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.3758,-64.3103,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.83318,-62.45208,cb7c69bd-b062-45e1-b67b-fa214332bb39
Codium fragile,2021,44.83318,-62.45208,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,45.312,-60.963,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.69,-62.969,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.474,-63.586,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.688,-65.179,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.767,-62.723,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.313,-60.968,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.493,-64.177,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.538,-64.016,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.238,-64.276,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.353,-60.972,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.449,-63.714,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.317,-64.174,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.353,-60.955,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.795398,-64.888,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.498,-63.525,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.429,-64.13,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.25,-64.33,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.332,-64.282,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.429,-64.13,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.348,-60.971,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.939,-62.053,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.691,-65.085,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.445,-64.143,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.335,-60.971,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.548,-64.197,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.892,-62.195,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.87,-62.334,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.399,-64.207,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.575756,-63.54917,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.8859,-62.3234,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.5336,-64.013,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2023,46.59854234,-60.36838492,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.742,-64.97,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.8449,-64.806,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.477,-63.771,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.687,-62.847,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.365,-64.183,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.475,-64.138,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.254,-61.04,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.576,-63.939,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.513,-64.215,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.592,-64.058,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.325,-64.259,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.456,-63.662,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.782,-62.622,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,45.346,-60.99,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.815,-64.845,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.907,-64.778,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.27,-64.25,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.293,-64.248,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.822,-62.516,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.503,-64.268,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.542,-63.954,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.825,-62.445,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,44.477,-63.548,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2022,43.7868,-64.9083,45eb51c1-053a-4306-83c8-c837b6526c13
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.332,-64.282,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.332,-64.282,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.628,-64.0592,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.6451,-63.5681,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2022,43.691,-65.085,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.332,-64.282,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.332,-64.282,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.332,-64.282,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.86823,-62.39949,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.45546,-63.61614,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
Dasysiphonia japonica,2021,44.48522,-63.53436,cb7c69bd-b062-45e1-b67b-fa214332bb39
