SpeciesID,Date,RegionID,RegionName,Source(s),Site Location,Latitude,Longitude
93600,2008,na-et1,Canso/Nova/Scotia/Atlantic Ocean, GBIF 2019,canso nova scotia,45.3359529,-60.9789798
